time,open,high,low,close,volume
2022-11-20,37329.28193083523,38365.584863254146,36104.15106989074,37325.34901771082,1691726508.9322891
2022-11-21,37325.34901771082,38361.544008972094,36100.35246514919,37321.421114744575,1691566060.518711
2022-11-22,37321.421114744575,38357.508302354996,36096.55869946968,37317.49821555403,1691405816.501175
2022-11-23,37317.49821555403,38353.47773684523,36092.76976668769,37313.58031376485,1691245776.619316
2022-11-24,37313.58031376485,38349.452305893494,36088.98566064658,37309.667403010826,1691085940.613083
2022-11-25,37309.667403010826,38345.43200295887,36085.20637519752,37305.75947693385,1690926308.222763
2022-11-26,37305.75947693385,38341.41682150874,36081.43190419956,37301.856529183904,1690766879.1889534
2022-11-27,37301.856529183904,38337.40675501882,36077.66224151953,37297.95855341909,1690607653.2526093
2022-11-28,37297.95855341909,38333.401796973136,36073.89738103209,37294.06554330557,1690448630.1549988
2022-11-29,37294.06554330557,38329.401940864016,36070.1373166197,37290.177492517556,1690289809.6377373
2022-11-30,37290.177492517556,38325.407180192065,36066.38204217261,37286.29439473734,1690131191.4427338
2022-12-01,37286.29439473734,38321.417508466184,36062.63155158887,37282.41624365528,1689972775.3122635
2022-12-02,37282.41624365528,38317.43291920355,36058.88583877428,37278.54303296974,1689814560.988926
2022-12-03,37278.54303296974,38313.453405929584,36055.14489764244,37274.67475638713,1689656548.2156067
2022-12-04,37274.67475638713,38309.47896217796,36051.40872211466,37270.81140762187,1689498736.7355804
2022-12-05,37270.81140762187,38305.50958149058,36047.67730612002,37266.95298039638,1689341126.2924042
2022-12-06,37266.95298039638,38301.54525741758,36043.95064359532,37263.09946844108,1689183716.6299782
2022-12-07,37263.09946844108,38297.58598351731,36040.22872848509,37259.250865494396,1689026507.4925232
2022-12-08,37259.250865494396,38293.631753356334,36036.51155474158,37255.40716530271,1688869498.6245956
2022-12-09,37255.40716530271,38289.68256050941,36032.79911632472,37251.56836162039,1688712689.7710724
2022-12-10,37251.56836162039,38285.738398559486,36029.091407202184,37247.734448209725,1688556080.677147
2022-12-11,37247.734448209725,38281.79926109765,36025.388421349286,37243.905418840994,1688399671.0883408
2022-12-12,37243.905418840994,38277.8651417232,36021.69015274901,37240.08126729237,1688243460.7505226
2022-12-13,37240.08126729237,38273.93603404357,36017.99659539205,37236.261987349986,1688087449.409851
2022-12-14,37236.261987349986,38270.01193167432,36014.30774327672,37232.44757280788,1687931636.8128242
2022-12-15,37232.44757280788,38266.092828239176,36010.623590408984,37228.63801746799,1687776022.7062569
2022-12-16,37228.63801746799,38262.17871736996,36006.94413080244,37224.833315140146,1687620606.837307
2022-12-17,37224.833315140146,38258.26959270662,36003.26935847834,37221.03345964209,1687465388.9534187
2022-12-18,37221.03345964209,38254.36544789722,35999.59926746551,37217.2384447994,1687310368.8023949
2022-12-19,37217.2384447994,38250.46627659787,35995.93385180042,37213.44826444556,1687155546.1323357
2022-12-20,37213.44826444556,38246.57207247281,35992.27310552713,37209.66291242187,1687000920.691658
2022-12-21,37209.66291242187,38242.682829194324,35988.617022697246,37205.88238257751,1686846492.2291298
2022-12-22,37205.88238257751,38238.79854044277,35984.96559737,37202.106668769484,1686692260.4938126
2022-12-23,37202.106668769484,38234.91919990654,35981.31882361218,37198.335764862604,1686538225.2350845
2022-12-24,37198.335764862604,38231.044801282085,35977.67669549813,37194.569664729526,1686384386.2026634
2022-12-25,37194.569664729526,38227.175338273875,35974.039207109716,37190.80836225068,1686230743.1465836
2022-12-26,37190.80836225068,38223.3108045944,35970.40635253639,37187.051851314325,1686077295.817173
2022-12-27,37187.051851314325,38219.45119396417,35966.778125875106,37183.30012581649,1685924043.9650955
2022-12-28,37183.30012581649,38215.596500111686,35963.154521230346,37179.55317966097,1685770987.3413467
2022-12-29,37179.55317966097,38211.746716773436,35959.5355327141,37175.81100675935,1685618125.6972046
2022-12-30,37175.81100675935,38207.9018376939,35955.92115444587,37172.07360103096,1685465458.784298
2022-12-31,37172.07360103096,38204.061856625514,35952.31138055261,37168.340956402855,1685312986.354557
