time,open,high,low,close,volume
2022-11-20,36690.595326475566,37711.57553722423,35478.72221497359,36684.832975528334,1679856540.126372
2022-11-21,36684.832975528334,37705.655352871916,35473.15584023313,36679.077803108434,1679623433.1267002
2022-11-22,36679.077803108434,37699.74254367005,35467.596399879985,36673.32980027313,1679390616.523238
2022-11-23,36673.32980027313,37693.83710043096,35462.04388527553,36667.5889580908,1679158089.9542491
2022-11-24,36667.5889580908,37687.939013978365,35456.49828779191,36661.855267640945,1678925853.0584095
2022-11-25,36661.855267640945,37682.04827514745,35450.95959881204,36656.128720014225,1678693905.474837
2022-11-26,36656.128720014225,37676.16487478483,35445.42780972955,36650.40930631237,1678462246.843146
2022-11-27,36650.40930631237,37670.28880374852,35439.90291194881,36644.697017648185,1678230876.803355
2022-11-28,36644.697017648185,37664.42005290787,35434.384896884876,36638.99184514556,1677999794.99594
2022-11-29,36638.99184514556,37658.558613143694,35428.87375596352,36633.29377993944,1677769001.0618465
2022-11-30,36633.29377993944,37652.70447534809,35423.36948062117,36627.60281317581,1677538494.642451
2022-12-01,36627.60281317581,37646.85763042453,35417.872062304945,36621.91893601169,1677308275.3795688
2022-12-02,36621.91893601169,37641.01806928783,35412.38149247262,36616.24213961512,1677078342.915469
2022-12-03,36616.24213961512,37635.18578286411,35406.89776259259,36610.57241516514,1676848696.8928783
2022-12-04,36610.57241516514,37629.3607620908,35401.4208641439,36604.90975385177,1676619336.954951
2022-12-05,36604.90975385177,37623.54299791662,35395.9507886162,36599.254146876,1676390262.745303
2022-12-06,36599.254146876,37617.73248130155,35390.48752750973,36593.60558544981,1676161473.9079845
2022-12-07,36593.60558544981,37611.92920321685,35385.03107233535,36587.964060796105,1675932970.0874736
2022-12-08,36587.964060796105,37606.133154645024,35379.58141461447,36582.32956414872,1675704750.928706
2022-12-09,36582.32956414872,37600.3443265798,35374.13854587905,36576.70208675244,1675476816.0770862
2022-12-10,36576.70208675244,37594.562710026155,35368.702457671665,36571.08161986293,1675249165.1784084
2022-12-11,36571.08161986293,37588.78829600023,35363.273141545345,36565.46815474675,1675021797.878947
2022-12-12,36565.46815474675,37583.02107552939,35357.85058906369,36559.86168268134,1674794713.8254
2022-12-13,36559.86168268134,37577.26103965214,35352.43479180077,36554.26219495502,1674567912.6649196
2022-12-14,36554.26219495502,37571.50817941821,35347.02574134122,36548.66968286695,1674341394.045081
2022-12-15,36548.66968286695,37565.762485888416,35341.62342928008,36543.08413772714,1674115157.6139019
2022-12-16,36543.08413772714,37560.02395013475,35336.22784722294,36537.505550856426,1673889203.0198352
2022-12-17,36537.505550856426,37554.29256324033,35330.83898678578,36531.93391358643,1673663529.9117916
2022-12-18,36531.93391358643,37548.56831629934,35325.45683959505,36526.369217259606,1673438137.939101
2022-12-19,36526.369217259606,37542.8512004171,35320.081397287635,36520.811453229166,1673213026.75154
2022-12-20,36520.811453229166,37537.14120670999,35314.712651510825,36515.260612859114,1672988195.9993122
2022-12-21,36515.260612859114,37531.43832630546,35309.35059392234,36509.71668752421,1672763645.3330638
2022-12-22,36509.71668752421,37525.74255034204,35303.99521619028,36504.179668609955,1672539374.4038723
2022-12-23,36504.179668609955,37520.05386996925,35298.646509993094,36498.649547512556,1672315382.863261
2022-12-24,36498.649547512556,37514.37227634765,35293.304467019654,36493.126315639005,1672091670.3631542
2022-12-25,36493.126315639005,37508.69776064886,35287.96907896917,36487.60996440693,1671868236.5559452
2022-12-26,36487.60996440693,37503.03031405544,35282.64033755114,36482.10048524468,1671645081.0944622
2022-12-27,36482.10048524468,37497.36992776094,35277.31823448546,36476.59786959128,1671422203.631934
2022-12-28,36476.59786959128,37491.716592969926,35272.0027615023,36471.10210889643,1671199603.822047
2022-12-29,36471.10210889643,37486.07030089788,35266.69391034216,36465.613194620484,1670977281.3189113
2022-12-30,36465.613194620484,37480.431042771255,35261.39167275581,36460.13111823439,1670755235.7770717
2022-12-31,36460.13111823439,37474.798809827385,35256.096040504286,36454.65587121979,1670533466.8514926
