time,open,high,low,close,volumeto
2018-10-26 00:00:00,6462.77,6514,6441.81,6457.21,215447656.36
2018-10-27 00:00:00,6457.21,6479,6445.95,6470.17,124066466.34
2018-10-28 00:00:00,6470.17,6483.24,6444.74,6470.74,109118160.99
2018-10-29 00:00:00,6470.74,6483.39,6282.58,6313.91,342463526.52
2018-10-30 00:00:00,6314.38,6340.68,6286.3,6309.11,269592154.08
2018-10-31 00:00:00,6309.11,6391.25,6241.49,6342.61,245357244.49
2018-11-01 00:00:00,6342.81,6402.59,6322.6,6381.3,199861220.45
2018-11-02 00:00:00,6381.3,6420.93,6371.57,6394.66,179385606.7
2018-11-03 00:00:00,6394.65,6398.09,6336.96,6376.32,183565304.27
2018-11-04 00:00:00,6376.55,6498.16,6351.92,6467.05,175805188.92
2018-11-05 00:00:00,6467.05,6475.8,6406.69,6433.74,155758902.3
2018-11-06 00:00:00,6433.53,6482.81,6412.56,6479.72,239808254.25
2018-11-07 00:00:00,6479.72,6562.79,6476.59,6529.68,360052788.55
2018-11-08 00:00:00,6530.94,6542.42,6438.27,6446.06,273205386.68
2018-11-09 00:00:00,6446.06,6457.97,6352.45,6377.99,237893036.71
2018-11-10 00:00:00,6377.99,6419.92,6376.17,6396.37,94313328.59
2018-11-11 00:00:00,6396.39,6414.18,6326.38,6408.18,130156001.58
2018-11-12 00:00:00,6408.18,6435.41,6350.87,6375.08,181575610.86
2018-11-13 00:00:00,6375.08,6389.43,6315.58,6339.17,227689745.72
2018-11-14 00:00:00,6339.17,6375.7,5469.93,5741.47,1045469380.16
2018-11-15 00:00:00,5740.51,5767.06,5300.75,5647.5,820864013.96
2018-11-16 00:00:00,5647.5,5676.54,5487.87,5586.27,397196182.83
2018-11-17 00:00:00,5586.97,5602.01,5524.7,5568.94,164182152.19
2018-11-18 00:00:00,5567.95,5701.35,5567.95,5615.26,233409182.46
2018-11-19 00:00:00,5615.26,5615.98,4757.01,4809.62,1072037780.45
2018-11-20 00:00:00,4809.62,4953.56,4168.25,4441.81,1433400842.16
2018-11-21 00:00:00,4441.81,4689.55,4315.58,4593.04,686284917.84
2018-11-22 00:00:00,4593.04,4640.72,4297.21,4320.68,376852837.57
2018-11-23 00:00:00,4320.68,4419.48,4157.19,4343.42,521825987.75
2018-11-24 00:00:00,4343.42,4432,3741.2,3854.11,503028289.39
2018-11-25 00:00:00,3854.11,4165.93,3550.04,4004.15,819869496.19
2018-11-26 00:00:00,4004.46,4124.7,3598.81,3784.59,715341714.72
2018-11-27 00:00:00,3784.77,3878.9,3613.11,3822.99,555212127.53
2018-11-28 00:00:00,3822.99,4398.57,3822.94,4263.55,726808596.57
2018-11-29 00:00:00,4263.52,4444.39,4130.68,4286.69,479575430.64
2018-11-30 00:00:00,4286.85,4331.07,3916.3,4009.67,497762735.43
2018-12-01 00:00:00,4009.67,4309.65,3942.62,4197.46,280927570.31
2018-12-02 00:00:00,4197.7,4318.79,4077.67,4143.86,262154694.41
2018-12-03 00:00:00,4143.86,4159.01,3795.18,3871.41,423985399.83
2018-12-04 00:00:00,3871.41,4082.68,3770.92,3948.44,373361232.89
2018-12-05 00:00:00,3948.44,3961.8,3719.19,3737.53,320944415.67
2018-12-06 00:00:00,3737.53,3883.43,3467.92,3485.18,590923562.42
2018-12-07 00:00:00,3485.18,3576.11,3248,3420.57,699930576.16
2018-12-08 00:00:00,3420.57,3602.49,3295.21,3461.07,357548590.53
2018-12-09 00:00:00,3461.07,3718.58,3436.5,3592.84,295321498.63
2018-12-10 00:00:00,3592.84,3645.49,3416.77,3467.16,287119758.11
2018-12-11 00:00:00,3467.16,3483.58,3348.98,3401.02,230671778.42
2018-12-12 00:00:00,3401.02,3545.37,3380.48,3485.59,257293632.74
2018-12-13 00:00:00,3485.59,3493.76,3272.81,3305.11,286236674.73
2018-12-14 00:00:00,3305.11,3333.24,3180.97,3235.48,290985461.02
2018-12-15 00:00:00,3235.48,3271.76,3169.53,3232.51,165378769.6
2018-12-16 00:00:00,3232.51,3319.83,3227.4,3255.37,148182655.41
2018-12-17 00:00:00,3255.37,3639.65,3239.06,3548.19,412454521.38
2018-12-18 00:00:00,3548.19,3727.99,3481.46,3715.85,327807644.75
2018-12-19 00:00:00,3715.85,3969.7,3693.57,3736.54,620695447.39
2018-12-20 00:00:00,3736.54,4225.52,3712.82,4137.66,724855205.51
2018-12-21 00:00:00,4137.66,4247.71,3831.2,3898.81,516656937.13
2018-12-22 00:00:00,3898.81,4060.34,3849.23,4045.24,250085915.72
2018-12-23 00:00:00,4045.24,4117.65,3972.39,4007.63,235997621.23
2018-12-24 00:00:00,4007.63,4303.37,4006.6,4081.95,459290147.24
2018-12-25 00:00:00,4081.95,4094.61,3734.85,3834.73,367200910.64
2018-12-26 00:00:00,3834.73,3923.93,3746.86,3848.78,263439573.84
2018-12-27 00:00:00,3848.78,3888.92,3622.39,3646.09,305729129.14
2018-12-28 00:00:00,3646.09,4007.71,3628.43,3947.86,353705007.17
2018-12-29 00:00:00,3947.86,4004.14,3774.38,3797.06,214891355.42
2018-12-30 00:00:00,3797.06,3925.18,3760.8,3896.21,191958416.81
2018-12-31 00:00:00,3896.21,3904.28,3701.48,3747.39,206190463.74
2019-01-01 00:00:00,3747.39,3938.75,3696.94,3880.15,170598307.96
2019-01-02 00:00:00,3880.15,3989.59,3826.29,3961.01,210854603.84
2019-01-03 00:00:00,3961.01,3965.52,3778.76,3835.86,176488072.06
2019-01-04 00:00:00,3835.86,3901.65,3783.88,3874.06,170507611.15
2019-01-05 00:00:00,3874.06,3926.92,3841.13,3855.39,139438510.18
2019-01-06 00:00:00,3855.39,4145.16,3829.09,4102.85,236298043.75
2019-01-07 00:00:00,4102.85,4132.62,4001.35,4050.4,209289368.14
2019-01-08 00:00:00,4050.4,4156.16,3990.34,4040.75,268091045.44
2019-01-09 00:00:00,4040.75,4092.91,4013,4048.34,223639028.92
2019-01-10 00:00:00,4048.34,4085.09,3631.07,3668.15,412522198.13
2019-01-11 00:00:00,3668.15,3729.69,3616.41,3669.2,231465488.1
2019-01-12 00:00:00,3669.2,3692.12,3611.2,3664.38,103912541.38
2019-01-13 00:00:00,3664.38,3675.2,3528.24,3551.24,164125048.97
2019-01-14 00:00:00,3551.24,3748.88,3544.53,3703.9,204793029.92
2019-01-15 00:00:00,3703.9,3724.3,3590.49,3621.24,198582447.53
2019-01-16 00:00:00,3621.24,3704.37,3611.38,3643.99,196211595.54
2019-01-17 00:00:00,3643.99,3695.28,3586.92,3685.3,168287506.1
2019-01-18 00:00:00,3685.3,3685.39,3620.44,3648.05,118317804.97
2019-01-19 00:00:00,3648.05,3799.62,3643.01,3729.78,143238228.4
2019-01-20 00:00:00,3729.78,3754.65,3529.25,3567.73,177628515.93
2019-01-21 00:00:00,3567.73,3599.83,3535.19,3571.92,129000924.6
2019-01-22 00:00:00,3571.92,3635.69,3473.77,3602.04,191355241.84
2019-01-23 00:00:00,3602.04,3631.15,3543.96,3572.05,135864247.56
